ID,probability
TEST_09431,0.38637242
TEST_09432,0.19056953
TEST_09433,0.0006204537
TEST_09434,0.47450924
TEST_09435,0.43786165
TEST_09436,0.44449365
TEST_09437,0.39122298
TEST_09438,0.3177494
TEST_09439,0.20942645
TEST_09440,0.5096233
TEST_09441,0.3031896
TEST_09442,0.12669273
TEST_09443,0.52928025
TEST_09444,0.049100034
TEST_09445,0.14316134
TEST_09446,0.00039890554
TEST_09447,0.59940696
TEST_09448,0.53050053
TEST_09449,0.30863756
TEST_09450,0.11583058
TEST_09451,0.24333912
TEST_09452,0.18582304
TEST_09453,0.30771986
TEST_09454,0.115174495
TEST_09455,0.30781448
TEST_09456,0.35524276
TEST_09457,0.34760252
TEST_09458,0.24226643
TEST_09459,0.18398872
TEST_09460,0.5371171
TEST_09461,0.14477983
TEST_09462,0.52057934
TEST_09463,0.30546746
TEST_09464,0.12631114
TEST_09465,0.1865289
TEST_09466,0.28368893
TEST_09467,0.5337755
TEST_09468,0.42982477
TEST_09469,0.31546596
TEST_09470,0.22276665
TEST_09471,0.5935558
TEST_09472,0.24860898
TEST_09473,0.47969687
TEST_09474,0.3081936
TEST_09475,0.17298144
TEST_09476,0.07769307
TEST_09477,0.34475458
TEST_09478,0.05624333
TEST_09479,0.09336668
TEST_09480,0.00068720017
TEST_09481,0.31634375
TEST_09482,0.06526697
TEST_09483,0.10434238
TEST_09484,0.26565155
TEST_09485,0.5818608
TEST_09486,0.20919043
TEST_09487,0.4882557
TEST_09488,0.0007208803
TEST_09489,0.3984865
TEST_09490,0.2653491
TEST_09491,0.39897034
TEST_09492,0.1055819
TEST_09493,0.24698344
TEST_09494,0.43174493
TEST_09495,0.38506487
TEST_09496,0.3053027
TEST_09497,0.52915275
TEST_09498,0.26440313
TEST_09499,0.5842176
TEST_09500,0.69710094
TEST_09501,0.17374685
TEST_09502,0.0017858113
TEST_09503,0.4081861
TEST_09504,0.3365704
TEST_09505,0.34159914
TEST_09506,0.3455454
TEST_09507,0.20232691
TEST_09508,0.35587746
TEST_09509,0.393705
TEST_09510,0.4935315
TEST_09511,0.11701896
TEST_09512,0.40885216
TEST_09513,0.19904202
TEST_09514,0.51204985
TEST_09515,0.08602475
TEST_09516,0.25701907
TEST_09517,0.65399474
TEST_09518,0.13260618
TEST_09519,0.25069666
TEST_09520,0.1411326
TEST_09521,0.25407404
TEST_09522,0.32784063
TEST_09523,0.11575872
TEST_09524,0.11054912
TEST_09525,0.05441277
TEST_09526,0.074157
TEST_09527,0.16245496
TEST_09528,0.253507
TEST_09529,0.39002642
TEST_09530,0.0005526572
TEST_09531,0.19398482
TEST_09532,0.30155358
TEST_09533,0.2741571
TEST_09534,0.45004475
TEST_09535,0.359752
TEST_09536,0.44404036
TEST_09537,0.0005228272
TEST_09538,0.4610469
TEST_09539,0.13751025
TEST_09540,0.12331856
TEST_09541,0.4281286
TEST_09542,0.10946804
TEST_09543,0.13376234
TEST_09544,0.00042163156
TEST_09545,0.26593164
TEST_09546,0.17766595
TEST_09547,0.19593658
TEST_09548,0.00047122155
TEST_09549,0.00035456003
TEST_09550,0.1361998
TEST_09551,0.0006770813
TEST_09552,0.59457576
TEST_09553,0.001090205
TEST_09554,0.046874806
TEST_09555,0.17649621
TEST_09556,0.10454134
TEST_09557,0.27508345
TEST_09558,0.49407023
TEST_09559,0.30107176
TEST_09560,0.31278938
TEST_09561,0.19158125
TEST_09562,0.44846424
TEST_09563,0.0014661463
TEST_09564,0.43104908
TEST_09565,0.32736847
TEST_09566,0.47910744
TEST_09567,0.5607005
TEST_09568,0.41801468
TEST_09569,0.16463307
TEST_09570,0.27490458
TEST_09571,0.36122018
TEST_09572,0.51050675
TEST_09573,0.47035557
TEST_09574,0.20416221
TEST_09575,0.00059855526
TEST_09576,0.416704
TEST_09577,0.2550249
TEST_09578,0.44617608
TEST_09579,0.0011661096
TEST_09580,0.18618879
TEST_09581,0.4081604
TEST_09582,0.15649569
TEST_09583,0.21726607
TEST_09584,0.047615133
TEST_09585,0.00036991018
TEST_09586,0.2441053
TEST_09587,0.23000318
TEST_09588,0.2807682
TEST_09589,0.3377907
TEST_09590,0.36153647
TEST_09591,0.31692782
TEST_09592,0.353251
TEST_09593,0.00085107965
TEST_09594,0.18417872
TEST_09595,0.37738472
TEST_09596,0.100367285
TEST_09597,0.3356057
TEST_09598,0.001025892
TEST_09599,0.48777646
TEST_09600,0.27625245
TEST_09601,0.30718425
TEST_09602,0.5280604
TEST_09603,0.20744997
TEST_09604,0.4007351
TEST_09605,0.31807518
TEST_09606,0.0006775557
TEST_09607,0.49790654
TEST_09608,0.56007046
TEST_09609,0.2560236
TEST_09610,0.0082635945
TEST_09611,0.283122
TEST_09612,0.3299786
TEST_09613,0.16356197
TEST_09614,0.26584938
TEST_09615,0.1008072
TEST_09616,0.38187984
TEST_09617,0.2687325
TEST_09618,0.41528198
TEST_09619,0.41538844
TEST_09620,0.36695054
TEST_09621,0.18610944
TEST_09622,0.54434735
TEST_09623,0.30765986
TEST_09624,0.4481367
TEST_09625,0.0003495209
TEST_09626,0.221927
TEST_09627,0.052789286
TEST_09628,0.00053270767
TEST_09629,0.43494633
TEST_09630,0.5081073
TEST_09631,0.2510304
TEST_09632,0.38874412
TEST_09633,0.06815802
TEST_09634,0.40031046
TEST_09635,0.43266663
TEST_09636,0.47045776
TEST_09637,0.010953392
TEST_09638,0.1290309
TEST_09639,0.34436858
TEST_09640,0.13044012
TEST_09641,0.37154925
TEST_09642,0.42574912
TEST_09643,0.27880117
TEST_09644,0.3526537
TEST_09645,0.31771582
TEST_09646,0.33167136
TEST_09647,0.37491217
TEST_09648,0.08707242
TEST_09649,0.093892
TEST_09650,0.26833564
TEST_09651,0.5136631
TEST_09652,0.080173925
TEST_09653,0.56985235
TEST_09654,0.30458617
TEST_09655,0.036094144
TEST_09656,0.37920693
TEST_09657,0.0019652336
TEST_09658,0.15393114
TEST_09659,0.4237244
TEST_09660,0.38810778
TEST_09661,0.20001301
TEST_09662,0.06810016
TEST_09663,0.031924676
TEST_09664,0.10751133
TEST_09665,0.35113356
TEST_09666,0.36592922
TEST_09667,0.34451103
TEST_09668,0.00085831236
TEST_09669,0.41199443
TEST_09670,0.43072346
TEST_09671,0.4355395
TEST_09672,0.07085594
TEST_09673,0.42430806
TEST_09674,0.5320484
TEST_09675,0.4471299
TEST_09676,0.2330404
TEST_09677,0.22301273
TEST_09678,0.39194143
TEST_09679,0.21458912
TEST_09680,0.20530796
TEST_09681,0.30483484
TEST_09682,0.3277786
TEST_09683,0.0006505868
TEST_09684,0.3326137
TEST_09685,0.19425616
TEST_09686,0.08499053
TEST_09687,0.46172312
TEST_09688,0.41781342
TEST_09689,0.57065254
TEST_09690,0.16294222
TEST_09691,0.4379629
TEST_09692,0.117807046
TEST_09693,0.4554086
TEST_09694,0.472747
TEST_09695,0.2589633
TEST_09696,0.18011163
TEST_09697,0.10244712
TEST_09698,0.14591673
TEST_09699,0.23205659
TEST_09700,0.11652368
TEST_09701,0.32748264
TEST_09702,0.35035387
TEST_09703,0.2141227
TEST_09704,0.32194114
TEST_09705,0.00050510786
TEST_09706,0.3031484
TEST_09707,0.09712796
TEST_09708,0.082393065
TEST_09709,0.08504514
TEST_09710,0.5723922
TEST_09711,0.41858536
TEST_09712,0.39494404
TEST_09713,0.0035883114
TEST_09714,0.3791886
TEST_09715,0.2768791
TEST_09716,0.0012180854
TEST_09717,0.13917561
TEST_09718,0.30762956
TEST_09719,0.0018982576
TEST_09720,0.21337666
TEST_09721,0.113294445
TEST_09722,0.19832857
TEST_09723,0.43350923
TEST_09724,0.17916448
TEST_09725,0.12570113
TEST_09726,0.20125882
TEST_09727,0.39972302
TEST_09728,0.17929497
TEST_09729,0.21101102
TEST_09730,0.32357895
TEST_09731,0.00043010915
TEST_09732,0.0015107638
TEST_09733,0.28017572
TEST_09734,0.0007048706
TEST_09735,0.4223051
TEST_09736,0.36224666
TEST_09737,0.58200663
TEST_09738,0.50496703
TEST_09739,0.10974322
TEST_09740,0.4289199
TEST_09741,0.47107428
TEST_09742,0.3807578
TEST_09743,0.020786265
TEST_09744,0.00067525177
TEST_09745,0.2957663
TEST_09746,0.41080964
TEST_09747,0.44087
TEST_09748,0.0721167
TEST_09749,0.22609465
TEST_09750,0.0851128
TEST_09751,0.18453482
TEST_09752,0.40260068
TEST_09753,0.18365408
TEST_09754,0.00032581983
TEST_09755,0.4096953
TEST_09756,0.24986489
TEST_09757,0.00035363762
TEST_09758,0.3209592
TEST_09759,0.27357587
TEST_09760,0.2461111
TEST_09761,0.15723945
TEST_09762,0.3123237
TEST_09763,0.2937289
TEST_09764,0.0038649805
TEST_09765,0.013647673
TEST_09766,0.13203472
TEST_09767,0.0008915892
TEST_09768,0.0009846864
TEST_09769,0.3793391
TEST_09770,0.26475778
TEST_09771,0.353636
TEST_09772,0.48038304
TEST_09773,0.0042981533
TEST_09774,0.070638485
TEST_09775,0.14694153
TEST_09776,0.26880288
TEST_09777,0.13527969
TEST_09778,0.3975563
TEST_09779,0.20906188
TEST_09780,0.21960554
TEST_09781,0.044007745
TEST_09782,0.19831803
TEST_09783,0.47388414
TEST_09784,0.18121359
TEST_09785,0.28007552
TEST_09786,0.0010937476
TEST_09787,0.565206
TEST_09788,0.39247558
TEST_09789,0.24806765
TEST_09790,0.28139573
TEST_09791,0.21451187
TEST_09792,0.21946175
TEST_09793,0.51866555
TEST_09794,0.4647311
TEST_09795,0.0008270682
TEST_09796,0.325001
TEST_09797,0.32448348
TEST_09798,0.00056688406
TEST_09799,0.45866266
TEST_09800,0.17854242
TEST_09801,0.30944365
TEST_09802,0.119277894
TEST_09803,0.0010743814
TEST_09804,0.20434023
TEST_09805,0.119036674
TEST_09806,0.4107564
TEST_09807,0.023555927
TEST_09808,0.44811922
TEST_09809,0.43096024
TEST_09810,0.18863495
TEST_09811,0.63356286
TEST_09812,0.562075
TEST_09813,0.24280633
TEST_09814,0.25932667
TEST_09815,0.08329072
TEST_09816,0.524373
TEST_09817,0.48961174
TEST_09818,0.47024676
TEST_09819,0.15161358
TEST_09820,0.62392354
TEST_09821,0.42547384
TEST_09822,0.2841804
TEST_09823,0.25457424
TEST_09824,0.18414626
TEST_09825,0.40753633
TEST_09826,0.39611387
TEST_09827,0.0005450005
TEST_09828,0.35610792
TEST_09829,0.3011221
TEST_09830,0.43258318
TEST_09831,0.2731765
TEST_09832,0.33449343
TEST_09833,0.3089929
TEST_09834,0.22477894
TEST_09835,0.36975127
TEST_09836,0.34842205
TEST_09837,0.23409869
TEST_09838,0.38910446
TEST_09839,0.09037533
TEST_09840,0.44713745
TEST_09841,0.0018735727
TEST_09842,0.33360943
TEST_09843,0.25514618
TEST_09844,0.23177887
TEST_09845,0.00039762532
TEST_09846,0.33594623
TEST_09847,0.21299061
TEST_09848,0.39332604
TEST_09849,0.18312998
TEST_09850,0.46859503
TEST_09851,0.38441998
TEST_09852,0.30462027
TEST_09853,0.00065253815
TEST_09854,0.09248782
TEST_09855,0.263352
TEST_09856,0.14578304
TEST_09857,0.09380283
TEST_09858,0.00053065136
TEST_09859,0.29806083
TEST_09860,0.5058898
TEST_09861,0.0010266933
TEST_09862,0.00038481393
TEST_09863,0.00037118263
TEST_09864,0.35974905
TEST_09865,0.28663436
TEST_09866,0.25679907
TEST_09867,0.35405713
TEST_09868,0.001713602
TEST_09869,0.00057583983
TEST_09870,0.51057094
TEST_09871,0.19366719
TEST_09872,0.41986373
TEST_09873,0.23730321
TEST_09874,0.21611182
TEST_09875,0.0003393249
TEST_09876,0.42801657
TEST_09877,0.19183026
TEST_09878,0.31690487
TEST_09879,0.13779142
TEST_09880,0.5532322
TEST_09881,0.25607187
TEST_09882,0.3370965
TEST_09883,0.39955622
TEST_09884,0.29982495
TEST_09885,0.43565696
TEST_09886,0.41521192
TEST_09887,0.0010031603
TEST_09888,0.55448323
TEST_09889,0.22626783
TEST_09890,0.37619781
TEST_09891,0.3067187
TEST_09892,0.25817433
TEST_09893,0.6033581
TEST_09894,0.2763092
TEST_09895,0.6557665
TEST_09896,0.5129452
TEST_09897,0.0009995097
TEST_09898,0.11410491
TEST_09899,0.0004903736
TEST_09900,0.16513762
TEST_09901,0.05621213
TEST_09902,0.2731128
TEST_09903,0.0007810132
TEST_09904,0.45163545
TEST_09905,0.29387903
TEST_09906,0.34212756
TEST_09907,0.41930956
TEST_09908,0.34615204
TEST_09909,0.2451885
TEST_09910,0.3001762
TEST_09911,0.35021153
TEST_09912,0.33045688
TEST_09913,0.47378778
TEST_09914,0.2261486
TEST_09915,0.00072900916
TEST_09916,0.22486266
TEST_09917,0.40917727
TEST_09918,0.22630471
TEST_09919,0.39556262
TEST_09920,0.05539227
TEST_09921,0.0003933153
TEST_09922,0.00097191543
TEST_09923,0.30613554
TEST_09924,0.0003624952
TEST_09925,0.11836929
TEST_09926,0.30094144
TEST_09927,0.41264373
TEST_09928,0.21116081
TEST_09929,0.32924736
TEST_09930,0.10085579
TEST_09931,0.47868326
TEST_09932,0.24888638
TEST_09933,0.10863597
TEST_09934,0.43293878
TEST_09935,0.34027562
TEST_09936,0.23873338
TEST_09937,0.3908982
TEST_09938,0.098014675
TEST_09939,0.52037835
TEST_09940,0.24848732
TEST_09941,0.4155238
TEST_09942,0.49770325
TEST_09943,0.2997347
TEST_09944,0.2608434
TEST_09945,0.58930516
TEST_09946,0.25400373
TEST_09947,0.23297884
TEST_09948,0.0008968402
TEST_09949,0.090363845
TEST_09950,0.45602113
TEST_09951,0.40885216
TEST_09952,0.0022757764
TEST_09953,0.11465468
TEST_09954,0.086010054
TEST_09955,0.00072723633
TEST_09956,0.00050857326
TEST_09957,0.053883392
TEST_09958,0.5313754
TEST_09959,0.34438968
TEST_09960,0.48734105
TEST_09961,0.32065868
TEST_09962,0.32306498
TEST_09963,0.14233828
TEST_09964,0.11772433
TEST_09965,0.24135904
TEST_09966,0.0118619045
TEST_09967,0.28043798
TEST_09968,0.20929918
TEST_09969,0.3627362
TEST_09970,0.25059155
TEST_09971,0.4566916
TEST_09972,0.19422229
TEST_09973,0.39966342
TEST_09974,0.34213778
TEST_09975,0.46475816
TEST_09976,0.18965054
TEST_09977,0.32997122
TEST_09978,0.29609028
TEST_09979,0.6268216
TEST_09980,0.20200616
TEST_09981,0.19945137
TEST_09982,0.5599185
TEST_09983,0.42033535
TEST_09984,0.0003111262
TEST_09985,0.24887209
TEST_09986,0.27763665
TEST_09987,0.20195974
TEST_09988,0.3549875
TEST_09989,0.4697911
TEST_09990,0.63113856
TEST_09991,0.47192836
TEST_09992,0.25797912
TEST_09993,0.07784344
TEST_09994,0.22755037
TEST_09995,0.23239052
TEST_09996,0.48915812
TEST_09997,0.24357222
TEST_09998,0.5021452
TEST_09999,0.5196698
TEST_10000,0.03595298
TEST_10001,0.008432324
TEST_10002,0.00056877726
TEST_10003,0.18898408
TEST_10004,0.41568944
TEST_10005,0.45809388
TEST_10006,0.26274508
TEST_10007,0.17846428
TEST_10008,0.13524424
TEST_10009,0.21206792
TEST_10010,0.00025371695
TEST_10011,0.2287869
TEST_10012,0.000376665
TEST_10013,0.39591345
TEST_10014,0.44884387
TEST_10015,0.34467167
TEST_10016,0.0011121872
TEST_10017,0.16786462
TEST_10018,0.3149672
TEST_10019,0.35718426
TEST_10020,0.2730052
TEST_10021,0.49139196
TEST_10022,0.41804308
TEST_10023,0.38927785
TEST_10024,0.26444593
TEST_10025,0.26956353
TEST_10026,0.00039813624
TEST_10027,0.23945388
TEST_10028,0.00076265
TEST_10029,0.2583443
TEST_10030,0.3193242
TEST_10031,0.3312374
TEST_10032,0.105977625
TEST_10033,0.19969265
TEST_10034,0.25893712
TEST_10035,0.1607565
TEST_10036,0.46135086
TEST_10037,0.3536662
TEST_10038,0.09543797
TEST_10039,0.27621806
TEST_10040,0.25686157
TEST_10041,0.30069527
TEST_10042,0.24060719
TEST_10043,0.20654343
TEST_10044,0.31298003
TEST_10045,0.40881073
TEST_10046,0.33348662
TEST_10047,0.29991794
TEST_10048,0.00040987195
TEST_10049,0.17933567
TEST_10050,0.27505088
TEST_10051,0.34674415
TEST_10052,0.1770439
TEST_10053,0.4738803
TEST_10054,0.5491709
TEST_10055,0.29347697
TEST_10056,0.33951217
TEST_10057,0.5184801
TEST_10058,0.25363085
TEST_10059,0.42799264
TEST_10060,0.21570875
TEST_10061,0.00062572496
TEST_10062,0.15371946
TEST_10063,0.00051284855
TEST_10064,0.30847684
TEST_10065,0.36786643
TEST_10066,0.5097079
TEST_10067,0.31627733
TEST_10068,0.5102835
TEST_10069,0.30521664
TEST_10070,0.13318647
TEST_10071,0.48451915
TEST_10072,0.55425924
TEST_10073,0.33024275
TEST_10074,0.067227915
TEST_10075,0.43678173
TEST_10076,0.22613569
TEST_10077,0.0005645047
TEST_10078,0.13860205
TEST_10079,0.32861832
TEST_10080,0.3166022
TEST_10081,0.3886776
TEST_10082,0.4577265
TEST_10083,0.16183187
TEST_10084,0.37015626
TEST_10085,0.5162862
TEST_10086,0.17358884
TEST_10087,0.36643133
TEST_10088,0.28359503
TEST_10089,0.0011618929
TEST_10090,0.23545033
TEST_10091,0.37843847
TEST_10092,0.0005443806
TEST_10093,0.4316256
TEST_10094,0.1662053
TEST_10095,0.20371541
TEST_10096,0.14640346
TEST_10097,0.06300091
TEST_10098,0.09107794
TEST_10099,0.34188366
TEST_10100,0.3540159
TEST_10101,0.00021284046
TEST_10102,0.35737994
TEST_10103,0.34186432
TEST_10104,0.3197683
TEST_10105,0.52992964
TEST_10106,0.0027737694
TEST_10107,0.5086415
TEST_10108,0.14084777
TEST_10109,0.08417432
TEST_10110,0.45210975
TEST_10111,0.40321937
TEST_10112,0.31634143
TEST_10113,0.4428556
TEST_10114,0.0014015436
TEST_10115,0.4803199
TEST_10116,0.381975
TEST_10117,0.39199755
TEST_10118,0.23066995
TEST_10119,0.215759
TEST_10120,0.0007663315
TEST_10121,0.52589595
TEST_10122,0.29769942
TEST_10123,0.60959643
TEST_10124,0.13353813
TEST_10125,0.47037223
TEST_10126,0.23832504
TEST_10127,0.24935377
TEST_10128,0.37809658
TEST_10129,0.29905957
TEST_10130,0.35379598
TEST_10131,0.4515031
TEST_10132,0.34968963
TEST_10133,0.50281453
TEST_10134,0.00036315966
TEST_10135,0.20788446
TEST_10136,0.27638775
TEST_10137,0.4500278
TEST_10138,0.36964148
TEST_10139,0.0004181865
TEST_10140,0.18013014
TEST_10141,0.5323501
TEST_10142,0.3108024
TEST_10143,0.31081727
TEST_10144,0.39690283
TEST_10145,0.3633405
TEST_10146,0.20318735
TEST_10147,0.69335365
TEST_10148,0.47464505
TEST_10149,0.24648882
TEST_10150,0.26485896
TEST_10151,0.6456718
TEST_10152,0.30027008
TEST_10153,0.30362868
TEST_10154,0.4729533
TEST_10155,0.5758356
TEST_10156,0.51115286
TEST_10157,0.00062860124
TEST_10158,0.35391143
TEST_10159,0.4923471
TEST_10160,0.41667393
TEST_10161,0.2938406
TEST_10162,0.5410251
TEST_10163,0.32234946
TEST_10164,0.0010388998
TEST_10165,0.1255911
TEST_10166,0.2780757
TEST_10167,0.28699666
TEST_10168,0.00031920755
TEST_10169,0.45495254
TEST_10170,0.43732724
TEST_10171,0.34491873
TEST_10172,0.0004377121
TEST_10173,0.14430974
TEST_10174,0.21073806
TEST_10175,0.36142978
TEST_10176,0.35373685
TEST_10177,0.5398561
TEST_10178,0.071739204
TEST_10179,0.24440286
TEST_10180,0.0003690974
TEST_10181,0.326191
TEST_10182,0.40821216
TEST_10183,0.49726653
TEST_10184,0.10024641
TEST_10185,0.29512334
TEST_10186,0.20050673
TEST_10187,0.63001025
TEST_10188,0.15981585
TEST_10189,0.28091803
TEST_10190,0.44963288
TEST_10191,0.41998908
TEST_10192,0.4248958
TEST_10193,0.054085854
TEST_10194,0.31888655
TEST_10195,0.4822722
TEST_10196,0.16882347
TEST_10197,0.25878495
TEST_10198,0.3030504
TEST_10199,0.39906582
TEST_10200,0.22859699
TEST_10201,0.18127623
TEST_10202,0.37968946
TEST_10203,0.26159608
TEST_10204,0.3932821
TEST_10205,0.1878401
TEST_10206,0.14851016
TEST_10207,0.07193208
TEST_10208,0.19560133
TEST_10209,0.34972432
TEST_10210,0.16439672
TEST_10211,0.18408045
TEST_10212,0.56891793
TEST_10213,0.33691645
TEST_10214,0.37128755
TEST_10215,0.52182823
TEST_10216,0.00048315522
TEST_10217,0.2209086
TEST_10218,0.0028268248
TEST_10219,0.36842567
TEST_10220,0.24702263
TEST_10221,0.0003628757
TEST_10222,0.36807826
TEST_10223,0.0010362535
TEST_10224,0.00090486184
TEST_10225,0.39224318
TEST_10226,0.00038184464
TEST_10227,0.000689174
TEST_10228,0.00041437714
TEST_10229,0.6006089
TEST_10230,0.45645666
TEST_10231,0.1789852
TEST_10232,0.36251748
TEST_10233,0.16270894
TEST_10234,0.40071064
TEST_10235,0.37339818
TEST_10236,0.0023313155
TEST_10237,0.0009790363
TEST_10238,0.0007539475
TEST_10239,0.0005633372
TEST_10240,0.2060212
TEST_10241,0.3567301
TEST_10242,0.41065046
TEST_10243,0.5610401
TEST_10244,0.61926806
TEST_10245,0.36803865
TEST_10246,0.33269334
TEST_10247,0.22481328
TEST_10248,0.00088419975
TEST_10249,0.039487246
TEST_10250,0.25435916
TEST_10251,0.39835408
TEST_10252,0.25573775
TEST_10253,0.0007782439
TEST_10254,0.268105
TEST_10255,0.284833
TEST_10256,0.11644246
TEST_10257,0.5082538
TEST_10258,0.28182036
TEST_10259,0.22622886
TEST_10260,0.0003963005
TEST_10261,0.2510619
TEST_10262,0.594156
TEST_10263,0.055043187
TEST_10264,0.12876184
TEST_10265,0.370046
TEST_10266,0.3857041
TEST_10267,0.26363984
TEST_10268,0.08129368
TEST_10269,0.019244624
TEST_10270,0.17189276
TEST_10271,0.23534767
TEST_10272,0.29966637
TEST_10273,0.37713888
TEST_10274,0.37590387
TEST_10275,0.1919137
TEST_10276,0.0023624462
TEST_10277,0.0031813432
TEST_10278,0.24684556
TEST_10279,0.51397616
TEST_10280,0.067218356
TEST_10281,0.21773177
TEST_10282,0.35007986
TEST_10283,0.42545304
TEST_10284,0.16089618
TEST_10285,0.20173319
TEST_10286,0.34336
TEST_10287,0.00049080775
TEST_10288,0.00064469705
TEST_10289,0.46497178
TEST_10290,0.30951828
TEST_10291,0.24039678
TEST_10292,0.26354095
TEST_10293,0.41217664
TEST_10294,0.36046728
TEST_10295,0.3421569
TEST_10296,0.0012037301
TEST_10297,0.0013418371
TEST_10298,0.5219659
TEST_10299,0.24379113
TEST_10300,0.24892952
TEST_10301,0.24441633
TEST_10302,0.30315104
TEST_10303,0.15032104
TEST_10304,0.00059144024
TEST_10305,0.3777415
TEST_10306,0.34834468
TEST_10307,0.32192105
TEST_10308,0.45741674
TEST_10309,0.067917205
TEST_10310,0.5751781
TEST_10311,0.00039650526
TEST_10312,0.47570297
TEST_10313,0.58736026
TEST_10314,0.28253192
TEST_10315,0.452574
TEST_10316,0.49950185
TEST_10317,0.30182984
TEST_10318,0.49829623
TEST_10319,0.0008499276
TEST_10320,0.10911087
TEST_10321,0.2673549
TEST_10322,0.18976797
TEST_10323,0.031109067
TEST_10324,0.0011221252
TEST_10325,0.3880269
TEST_10326,0.09373841
TEST_10327,0.6223152
TEST_10328,0.35616884
TEST_10329,0.30971727
TEST_10330,0.51629376
TEST_10331,0.00047060434
TEST_10332,0.10163881
TEST_10333,0.4792712
TEST_10334,0.2679075
TEST_10335,0.3105661
TEST_10336,0.5649126
TEST_10337,0.24091466
TEST_10338,0.00043040302
TEST_10339,0.16512328
TEST_10340,0.46843413
TEST_10341,0.19320367
TEST_10342,0.02948512
TEST_10343,0.39274877
TEST_10344,0.5773169
TEST_10345,0.39040422
TEST_10346,0.5130511
TEST_10347,0.32511362
TEST_10348,0.3041463
TEST_10349,0.27690825
TEST_10350,0.39479578
TEST_10351,0.36315167
TEST_10352,0.2748326
TEST_10353,0.09089159
TEST_10354,0.37551993
TEST_10355,0.0002070945
TEST_10356,0.08232193
TEST_10357,0.29894522
TEST_10358,0.0386354
TEST_10359,0.4690736
TEST_10360,0.5298096
TEST_10361,0.2470444
TEST_10362,0.43800086
TEST_10363,0.23256937
TEST_10364,0.00050792505
TEST_10365,0.44740838
TEST_10366,0.40557984
TEST_10367,0.14777455
TEST_10368,0.53453964
TEST_10369,0.58178616
TEST_10370,0.30583748
TEST_10371,0.18340972
TEST_10372,0.17960559
TEST_10373,0.109243065
TEST_10374,0.2373781
TEST_10375,0.36536825
TEST_10376,0.17383216
TEST_10377,0.089844264
TEST_10378,0.04135946
TEST_10379,0.51773125
TEST_10380,0.32541752
TEST_10381,0.0006436451
TEST_10382,0.0007891336
TEST_10383,0.001058569
TEST_10384,0.5205565
TEST_10385,0.22329529
TEST_10386,0.40166175
TEST_10387,0.100115
TEST_10388,0.0011083933
TEST_10389,0.36557314
TEST_10390,0.00057477085
TEST_10391,0.0006473193
TEST_10392,0.06262119
TEST_10393,0.0019284372
TEST_10394,0.00035664544
TEST_10395,0.00096162606
TEST_10396,0.0010809132
TEST_10397,0.19063576
TEST_10398,0.24867818
TEST_10399,0.103526495
TEST_10400,0.107409455
TEST_10401,0.5700576
TEST_10402,0.48075813
TEST_10403,0.16063604
TEST_10404,0.13466856
TEST_10405,0.3412844
TEST_10406,0.253564
TEST_10407,0.6831952
TEST_10408,0.4868989
TEST_10409,0.12305558
TEST_10410,0.5242339
TEST_10411,0.2615393
TEST_10412,0.15913023
TEST_10413,0.0010414401
TEST_10414,0.34652328
TEST_10415,0.2758708
TEST_10416,0.37624377
TEST_10417,0.27787286
TEST_10418,0.3307081
TEST_10419,0.49986705
TEST_10420,0.4256593
TEST_10421,0.00044421668
TEST_10422,0.34526095
TEST_10423,0.5424124
TEST_10424,0.38778296
TEST_10425,0.1208533
TEST_10426,0.48646864
TEST_10427,0.51557887
TEST_10428,0.0011120458
TEST_10429,0.25952294
TEST_10430,0.42835054
TEST_10431,0.490743
TEST_10432,0.4874253
TEST_10433,0.0012878887
TEST_10434,0.19152099
TEST_10435,0.36305556
TEST_10436,0.38830364
TEST_10437,0.36793226
TEST_10438,0.4505912
TEST_10439,0.542113
TEST_10440,0.00768083
TEST_10441,0.00042773498
TEST_10442,0.4037192
TEST_10443,0.00078471197
TEST_10444,0.26062897
TEST_10445,0.17674458
TEST_10446,0.3004232
TEST_10447,0.27106774
TEST_10448,0.48149866
TEST_10449,0.00041345146
TEST_10450,0.373104
TEST_10451,0.105001666
TEST_10452,0.1552568
TEST_10453,0.27519742
TEST_10454,0.43495214
TEST_10455,0.1287353
TEST_10456,0.00069395057
TEST_10457,0.21344815
TEST_10458,0.56261647
TEST_10459,0.14299032
TEST_10460,0.00046519667
TEST_10461,0.45091102
TEST_10462,0.35198963
TEST_10463,0.47028768
TEST_10464,0.0010825471
TEST_10465,0.3310908
TEST_10466,0.08677617
TEST_10467,0.26086682
TEST_10468,0.0007599714
TEST_10469,0.0015574181
TEST_10470,0.1272994
TEST_10471,0.27101958
TEST_10472,0.18390419
TEST_10473,0.29579133
TEST_10474,0.24111287
TEST_10475,0.45604527
TEST_10476,0.28237775
TEST_10477,0.18351409
TEST_10478,0.0004816486
TEST_10479,0.0005621586
TEST_10480,0.24743427
TEST_10481,0.35508683
TEST_10482,0.00048608205
TEST_10483,0.19273286
TEST_10484,0.44066396
TEST_10485,0.023632552
TEST_10486,0.17536862
TEST_10487,0.00057935657
TEST_10488,0.4535535
TEST_10489,0.3168235
TEST_10490,0.31985483
TEST_10491,0.5479715
TEST_10492,0.2454288
TEST_10493,0.19314754
TEST_10494,0.0005028318
TEST_10495,0.5635044
TEST_10496,0.06800579
TEST_10497,0.42562905
TEST_10498,0.16072257
